price of aluminum extrusion_x_export,import_x_export,import_x_cpi,export_x_cpi
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
13208.9344098,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
13208.9344098,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
6488.5993592,59720.60116070795,28943.408224422998,26026.235501134
12745.463027,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
9732.8990388,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
9501.163347400001,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7183.8064334,59720.60116070795,28943.408224422998,26026.235501134
7415.5421248,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7647.2778162,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
6952.070742,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
6720.335050600001,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
6720.335050600001,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
6720.335050600001,59720.60116070795,28943.408224422998,26026.235501134
8110.749199,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
7879.013507600001,59720.60116070795,28943.408224422998,26026.235501134
6720.335050600001,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
6720.335050600001,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
8574.2205818,59720.60116070795,28943.408224422998,26026.235501134
13672.4057926,59720.60116070795,28943.408224422998,26026.235501134
13440.670101200001,59720.60116070795,28943.408224422998,26026.235501134
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
8888.711244,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
8888.711244,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
8592.4208692,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
8888.711244,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
8888.711244,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
10666.4534928,87836.75159489649,33703.96455019699,33685.252711012
8592.4208692,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
10962.7438676,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11259.0342424,87836.75159489649,33703.96455019699,33685.252711012
11851.614991999999,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
17481.1321132,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12147.9053668,87836.75159489649,33703.96455019699,33685.252711012
12444.1957416,87836.75159489649,33703.96455019699,33685.252711012
12444.1957416,87836.75159489649,33703.96455019699,33685.252711012
12444.1957416,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
12444.1957416,87836.75159489649,33703.96455019699,33685.252711012
12740.4861164,87836.75159489649,33703.96455019699,33685.252711012
12740.4861164,87836.75159489649,33703.96455019699,33685.252711012
12740.4861164,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
7407.25937,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
7407.25937,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13333.066866,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
7407.25937,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
7407.25937,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
13629.3572408,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
7703.5497448,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
8296.1304944,87836.75159489649,33703.96455019699,33685.252711012
14221.9379904,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
8296.1304944,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14518.2283652,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
9777.5823684,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
8296.1304944,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
14814.51874,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15110.8091148,87836.75159489649,33703.96455019699,33685.252711012
15407.0994896,87836.75159489649,33703.96455019699,33685.252711012
15407.0994896,87836.75159489649,33703.96455019699,33685.252711012
15999.680239199999,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
16295.970614,87836.75159489649,33703.96455019699,33685.252711012
17184.8417384,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
17184.8417384,87836.75159489649,33703.96455019699,33685.252711012
17184.8417384,87836.75159489649,33703.96455019699,33685.252711012
17184.8417384,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
9185.001618799999,87836.75159489649,33703.96455019699,33685.252711012
9481.2919936,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
18370.003237599998,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
9777.5823684,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
10073.8727432,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
20740.326236,87836.75159489649,33703.96455019699,33685.252711012
20740.326236,87836.75159489649,33703.96455019699,33685.252711012
20740.326236,87836.75159489649,33703.96455019699,33685.252711012
20740.326236,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21925.4877352,87836.75159489649,33703.96455019699,33685.252711012
21332.9069856,87836.75159489649,33703.96455019699,33685.252711012
10370.163118,87836.75159489649,33703.96455019699,33685.252711012
21036.6166108,87836.75159489649,33703.96455019699,33685.252711012
20444.035861199998,87836.75159489649,33703.96455019699,33685.252711012
20444.035861199998,87836.75159489649,33703.96455019699,33685.252711012
20444.035861199998,87836.75159489649,33703.96455019699,33685.252711012
20444.035861199998,87836.75159489649,33703.96455019699,33685.252711012
19555.1647368,87836.75159489649,33703.96455019699,33685.252711012
19555.1647368,87836.75159489649,33703.96455019699,33685.252711012
19555.1647368,87836.75159489649,33703.96455019699,33685.252711012
19555.1647368,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
19258.874362,87836.75159489649,33703.96455019699,33685.252711012
18962.5839872,87836.75159489649,33703.96455019699,33685.252711012
18666.2936124,87836.75159489649,33703.96455019699,33685.252711012
18666.2936124,87836.75159489649,33703.96455019699,33685.252711012
10370.163118,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
10370.163118,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
18073.7128628,87836.75159489649,33703.96455019699,33685.252711012
