"('ประเภทโลหะที่มีค่าสูง / Nonferrous metals', 'ชนิดสินค้า')",price of aluminum extrusion,Date,Set_Price,USD_Price,import,export,gdp,cpi,price of aluminum extrusion_RSI,Set_Price_RSI,USD_Price_RSI,import_RSI,export_RSI,gdp_RSI,cpi_RSI,price of aluminum extrusion_MACD,price of aluminum extrusion_MACD_signal,price of aluminum extrusion_MACD_hist,Set_Price_MACD,Set_Price_MACD_signal,Set_Price_MACD_hist,USD_Price_MACD,USD_Price_MACD_signal,USD_Price_MACD_hist,import_MACD,import_MACD_signal,import_MACD_hist,export_MACD,export_MACD_signal,export_MACD_hist,gdp_MACD,gdp_MACD_signal,gdp_MACD_hist,cpi_MACD,cpi_MACD_signal,cpi_MACD_hist,price of aluminum extrusion_BB_MIDDLE,price of aluminum extrusion_BB_UPPER,price of aluminum extrusion_BB_LOWER,Set_Price_BB_MIDDLE,Set_Price_BB_UPPER,Set_Price_BB_LOWER,USD_Price_BB_MIDDLE,USD_Price_BB_UPPER,USD_Price_BB_LOWER,import_BB_MIDDLE,import_BB_UPPER,import_BB_LOWER,export_BB_MIDDLE,export_BB_UPPER,export_BB_LOWER,gdp_BB_MIDDLE,gdp_BB_UPPER,gdp_BB_LOWER,cpi_BB_MIDDLE,cpi_BB_UPPER,cpi_BB_LOWER
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-03,1641.63,34.66,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-04,1588.19,33.84,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-05,1383.54,35.24,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-08,1378.73,35.13,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-09,1380.99,35.52,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-10,1623.13,34.64,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-11,1389.57,33.62,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-12,1551.82,35.73,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-13,1373.92,35.68,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,32.0,2019-01-14,1357.97,35.29,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-15,1378.94,34.87,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-16,1391.03,34.9,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-17,1619.01,34.82,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-18,1641.73,33.32,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-19,1393.41,34.96,323.7688945,272.9165031,543.98,113.27,0.0,43.28605328802631,51.60351012666195,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-22,1404.84,34.79,323.7688945,272.9165031,543.98,113.27,0.0,43.92870766653891,50.31230367309051,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-26,1408.83,34.6,323.7688945,272.9165031,543.98,113.27,0.0,44.16655232079082,48.84136817693647,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-27,1413.45,34.55,323.7688945,272.9165031,543.98,113.27,0.0,44.46032400560116,48.440016763429064,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-29,1415.85,34.26,323.7688945,272.9165031,543.98,113.27,0.0,44.62332726753412,46.07509958914255,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-01-30,1661.2,34.35,323.7688945,272.9165031,543.98,113.27,0.0,58.14663282446747,46.94086653011322,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.5,32.525978352085154,30.474021647914846,1469.889,1698.5292542170146,1241.2487457829852,34.7385,36.02091999853074,33.45608000146927,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
อลูมิเนียมฉากขอบใหม่,31.0,2019-02-01,1478.05,34.38,323.7688945,272.9165031,543.98,113.27,0.0,48.60463646925752,47.24491261958489,0.0,0.0,0.0,0.0,-0.3042425262312811,0.20873827537601622,-0.17300576022725403,18.3794832784763,-18.619980440006756,12.224883443914097,-0.23670328895971693,0.18649505978509573,-0.1419780327938306,0.0,0.0,0.0,5.684341886080802e-14,0.0,5.684341886080802e-14,-1.1368683772161603e-13,0.0,-1.1368683772161603e-13,0.0,0.0,0.0,31.45,32.47083557106808,30.429164428931916,1461.71,1675.7175983894522,1247.702401610548,34.7245,36.01660517740379,33.43239482259621,323.7688945,323.7688945,323.7688945,272.9165031,272.9165031,272.9165031,543.98,543.98,543.98,113.27,113.27,113.27
